district,year,season,crop,area_hectares,yield_kg_per_ha,soil_type,ph,nitrogen_kg_per_ha,phosphorus_kg_per_ha,potassium_kg_per_ha,organic_carbon_percent,moisture_percent,avg_temp,max_temp,min_temp,rainfall,humidity,wind_speed,air_pressure,annual_recharge_mcm,annual_extraction_mcm,extraction_percent,future_groundwater_availability_mcm,water_stress_index,temp_range,rainfall_category,water_stress_category,fertility_score,climate_stress_score
Amritsar,2017,Rabi,Barley,11841,2942.2,Alluvial,7.28,142.8,28,202.3,0.66,12.7,16.7,25.5,8.8,53.3,52.2,4.7,1008.5,1385.6,1080.2,78,305.4,0.78,16.7,Low,Moderate,108.7,11.79
Amritsar,2017,Rabi,Barley,10842.9,3485.7,Alluvial,7.28,143.1,28.7,201.1,0.65,12.7,16.8,25.2,8.4,65.4,52.9,4.6,1008.8,1385.6,1080.2,78,305.4,0.79,16.8,Low,Moderate,108.5,11.83
Amritsar,2017,Rabi,Barley,12705,2718.6,Alluvial,7.28,142.1,27.7,203.1,0.65,12.6,17.2,25.8,8.4,45.7,53.6,4.9,1008.4,1385.6,1080.2,78,305.4,0.78,17.4,Low,Moderate,110.1,11.76
Amritsar,2017,Rabi,Barley,12079.5,3809.8,Alluvial,7.28,141.5,28.4,202.3,0.66,13.2,16.6,25.2,9.4,33,51.6,4.6,1008.5,1385.6,1080.2,78,305.4,0.78,15.8,Low,Moderate,109.9,11.77
Amritsar,2017,Rabi,Barley,12150.3,2920.2,Alluvial,7.28,142.6,27.6,204.4,0.64,12.4,17.6,25.2,8.8,44.6,53.2,4.5,1008.4,1385.6,1080.2,78,305.4,0.77,16.4,Low,Moderate,108.9,11.77
Amritsar,2017,Rabi,Barley,14355.9,3728.3,Alluvial,7.28,141.9,28.6,201.4,0.68,12.8,16.4,26.3,8,42.5,51.3,4.6,1008.7,1385.6,1080.2,78,305.4,0.76,18.3,Low,Moderate,109,11.77
Amritsar,2017,Rabi,Barley,11888.5,2374.7,Alluvial,7.28,140.9,27.4,203.1,0.66,12.8,17.1,26.2,8.6,49.9,53.2,5,1008.4,1385.6,1080.2,78,305.4,0.79,17.7,Low,Moderate,108,11.76
Amritsar,2017,Rabi,Barley,11863.5,3318,Alluvial,7.28,143.1,28.2,202.6,0.65,12.5,16.4,25.6,9.4,42.2,51.9,4.8,1008.2,1385.6,1080.2,78,305.4,0.78,16.2,Low,Moderate,108.2,11.8
Amritsar,2017,Rabi,Barley,13779.1,2444.8,Alluvial,7.28,143.4,28.1,201.1,0.65,12.4,16.6,25.4,8.6,46.9,51.9,4.8,1008.7,1385.6,1080.2,78,305.4,0.78,16.7,Low,Moderate,108.7,11.84
Amritsar,2017,Rabi,Barley,12464.9,2904.5,Alluvial,7.28,142.9,27.9,201.3,0.65,12.7,16.6,25.3,9.3,87.9,50.9,4.5,1008,1385.6,1080.2,78,305.4,0.79,16,Low,Moderate,108.2,11.84
Amritsar,2017,Rabi,Gram,12392.8,1260,Alluvial,7.28,142.8,28,202.3,0.66,12.7,16.7,25.5,8.8,53.3,52.2,4.7,1008.5,1385.6,1080.2,78,305.4,0.78,16.7,Low,Moderate,108.7,11.79
Amritsar,2017,Rabi,Gram,10902.5,1427,Alluvial,7.28,142,27,199.8,0.65,13.1,15.8,26,8.8,56.4,53,4.6,1008.4,1385.6,1080.2,78,305.4,0.77,17.2,Low,Moderate,110,11.88
Amritsar,2017,Rabi,Gram,13336.9,1254,Alluvial,7.28,142.2,28.4,202.1,0.67,12.8,16.4,25.6,8.6,48,52.1,4.8,1008.9,1385.6,1080.2,78,305.4,0.79,17,Low,Moderate,108.9,11.82
Amritsar,2017,Rabi,Gram,12969.1,1556.4,Alluvial,7.28,144.1,27.9,198.5,0.65,12.9,17.2,25.1,9.3,88.6,52.5,4.6,1008.4,1385.6,1080.2,78,305.4,0.78,15.9,Low,Moderate,109.4,11.7
Amritsar,2017,Rabi,Gram,9705.4,1890.7,Alluvial,7.28,142,28.5,206.8,0.66,12.6,16.5,25.2,7.9,63.1,51.4,4.8,1008.5,1385.6,1080.2,78,305.4,0.76,17.3,Low,Moderate,106.9,11.77
Amritsar,2017,Rabi,Gram,11115.8,1556.6,Alluvial,7.28,142.6,27.9,204,0.66,13,16.6,25.8,8.8,56.5,51.3,4.6,1008.9,1385.6,1080.2,78,305.4,0.8,17.1,Low,Moderate,109.2,11.81
Amritsar,2017,Rabi,Gram,13240.4,1426.3,Alluvial,7.28,143.5,28,202.7,0.66,12.7,15.8,25.3,9.7,89.1,50.3,4.8,1009.1,1385.6,1080.2,78,305.4,0.79,15.7,Low,Moderate,108.2,11.81
Amritsar,2017,Rabi,Gram,12998.3,1556.8,Alluvial,7.28,142.8,28,203.7,0.68,12.5,15.6,24.7,8.6,41.9,52,4.5,1008,1385.6,1080.2,78,305.4,0.79,16,Low,Moderate,109.2,11.71
Amritsar,2017,Rabi,Gram,10946.4,1121,Alluvial,7.28,143,28.3,203.6,0.67,12.7,16.4,25.4,9.6,56.6,53,4.7,1008.7,1385.6,1080.2,78,305.4,0.77,15.8,Low,Moderate,107.3,11.86
Amritsar,2017,Rabi,Gram,12308.3,734.6,Alluvial,7.28,144.4,29,200,0.66,12.8,16.9,25.6,7.6,81.8,52,4.5,1008.3,1385.6,1080.2,78,305.4,0.79,18.1,Low,Moderate,108,11.73
Amritsar,2017,Rabi,Wheat,76293,4859.5,Alluvial,7.28,142.8,28,202.3,0.66,12.7,16.7,25.5,8.8,53.3,52.2,4.7,1008.5,1385.6,1080.2,78,305.4,0.78,16.7,Low,Moderate,108.7,11.79
Amritsar,2017,Rabi,Wheat,75264.5,4354.4,Alluvial,7.28,144,28.5,202.5,0.66,12.6,16.5,25.6,8.7,68.5,52.2,4.8,1008.7,1385.6,1080.2,78,305.4,0.77,16.9,Low,Moderate,109.1,11.89
Amritsar,2017,Rabi,Wheat,76831.9,5915.6,Alluvial,7.28,142.7,28.2,198.9,0.66,13,16.2,25.3,8.9,48.7,52.2,4.6,1008.7,1385.6,1080.2,78,305.4,0.76,16.4,Low,Moderate,109.2,11.78
Amritsar,2017,Rabi,Wheat,75767.8,4710.4,Alluvial,7.28,143,29,201,0.65,12.8,16.5,24.8,8.6,55.9,52.3,4.5,1008.5,1385.6,1080.2,78,305.4,0.78,16.2,Low,Moderate,109.1,11.7
Amritsar,2017,Rabi,Wheat,74764.3,5358.1,Alluvial,7.28,141,28.8,199.9,0.65,13,16.7,25.4,7.9,43.2,52.2,4.7,1008.1,1385.6,1080.2,78,305.4,0.8,17.5,Low,Moderate,108.7,11.81
Amritsar,2017,Rabi,Wheat,75133.3,4910.8,Alluvial,7.28,143.2,28,206,0.66,12.5,16.2,25.3,8.5,59.2,52.6,4.5,1008.5,1385.6,1080.2,78,305.4,0.78,16.8,Low,Moderate,108.5,11.76
Amritsar,2017,Rabi,Wheat,76645.2,3948.3,Alluvial,7.28,142.7,27.5,202.8,0.66,12.8,16.6,24.6,9.7,67.7,50.2,4.9,1008.9,1385.6,1080.2,78,305.4,0.8,15,Low,Moderate,108,11.79
Amritsar,2017,Rabi,Wheat,73834.3,4773.2,Alluvial,7.28,141.8,28.1,203.1,0.66,12.9,15.8,25.5,8.5,48.8,52.8,4.8,1008.9,1385.6,1080.2,78,305.4,0.78,17,Low,Moderate,108.4,11.77
Amritsar,2017,Rabi,Wheat,73834,5334.4,Alluvial,7.28,142.8,28.9,200.1,0.65,12.4,16.7,25.7,8.8,35.6,53.8,4.8,1008.7,1385.6,1080.2,78,305.4,0.79,16.9,Low,Moderate,108.8,11.8
Amritsar,2017,Rabi,Wheat,77683.2,5167.4,Alluvial,7.28,142.3,27.5,203.8,0.66,12.7,16.3,25.5,8.6,65.6,52.4,5.1,1008.4,1385.6,1080.2,78,305.4,0.77,16.9,Low,Moderate,108.3,11.68
Amritsar,2017,Zaid,Fodder,17543.4,27557.9,Alluvial,7.53,93.6,22.6,271.8,0.88,24.9,39,44.5,32.6,19.1,26.5,12.4,993.5,1385.6,1080.2,78,305.4,0.78,11.9,Low,Moderate,113.4,7.37
Amritsar,2017,Zaid,Fodder,15849.1,27429.6,Alluvial,7.53,93.3,23.8,272.3,0.89,24.8,38.7,44.2,32.4,16.6,26.4,12.3,993.7,1385.6,1080.2,78,305.4,0.77,11.8,Low,Moderate,112.8,7.36
Amritsar,2017,Zaid,Fodder,17624,27548.9,Alluvial,7.53,94.8,23.4,273.3,0.88,25.1,38.6,44.6,33,2.7,26.5,12.5,993.9,1385.6,1080.2,78,305.4,0.79,11.6,Low,Moderate,113.9,7.37
Amritsar,2017,Zaid,Fodder,13216.5,26589.6,Alluvial,7.53,91.3,22,269.6,0.89,24.9,39,44.7,31.9,16.2,26.9,12.5,994.2,1385.6,1080.2,78,305.4,0.79,12.8,Low,Moderate,114.4,7.25
Amritsar,2017,Zaid,Fodder,18804.7,28043.1,Alluvial,7.53,95.2,21.5,271.1,0.89,25.1,38.9,44,32.8,4.3,25.3,12.4,993.3,1385.6,1080.2,78,305.4,0.77,11.2,Low,Moderate,114,7.36
Amritsar,2017,Zaid,Fodder,17682,27522.4,Alluvial,7.53,94.8,23.1,272.2,0.87,24.6,39.2,44.3,32.4,35.4,27.3,12.5,993.8,1385.6,1080.2,78,305.4,0.78,11.9,Low,Moderate,113,7.39
Amritsar,2017,Zaid,Fodder,17403,26751,Alluvial,7.53,93.4,23.5,275.5,0.9,25.3,38.9,45.6,32.1,30.5,26.2,12.4,993.8,1385.6,1080.2,78,305.4,0.78,13.5,Low,Moderate,112.4,7.37
Amritsar,2017,Zaid,Fodder,20733.5,28212.3,Alluvial,7.53,92.9,23.2,274.9,0.87,25.1,38.6,44.2,33.2,33.3,26.6,12.3,993.6,1385.6,1080.2,78,305.4,0.78,11,Low,Moderate,112.5,7.53
Amritsar,2017,Zaid,Fodder,16677.8,27902.2,Alluvial,7.53,91.5,22.8,271.8,0.88,24.8,39,44.4,32.9,17.8,26.2,12.2,993.5,1385.6,1080.2,78,305.4,0.77,11.5,Low,Moderate,114.2,7.4
Amritsar,2017,Zaid,Fodder,14701.8,27221,Alluvial,7.53,93.1,21.9,269,0.87,25,39.7,45,32.4,8.3,27,12.4,993.9,1385.6,1080.2,78,305.4,0.79,12.5,Low,Moderate,112.8,7.49
Amritsar,2017,Zaid,Vegetables,12293.8,8325.2,Alluvial,7.53,93.6,22.6,271.8,0.88,24.9,39,44.5,32.6,19.1,26.5,12.4,993.5,1385.6,1080.2,78,305.4,0.78,11.9,Low,Moderate,113.4,7.37
Amritsar,2017,Zaid,Vegetables,13227.7,8583.9,Alluvial,7.53,93.6,23.3,270,0.88,24.9,38.2,44.4,33.2,-0.4,26.1,12.2,993.3,1385.6,1080.2,78,305.4,0.8,11.3,Low,Moderate,112.6,7.38
Amritsar,2017,Zaid,Vegetables,15898.9,8127.2,Alluvial,7.53,93.6,21.4,273,0.88,24.8,39,44.6,32.1,5,26.2,12.5,993,1385.6,1080.2,78,305.4,0.79,12.6,Low,Moderate,114.3,7.34
Amritsar,2017,Zaid,Vegetables,10871,7900.5,Alluvial,7.53,94.2,21.7,275.3,0.88,24.5,38.4,44.6,32.3,39.2,26.8,12.3,993.6,1385.6,1080.2,78,305.4,0.77,12.4,Low,Moderate,113.1,7.42
Amritsar,2017,Zaid,Vegetables,10391,8455.3,Alluvial,7.53,92.6,22,272.7,0.88,24.9,39.2,44.4,32.4,30.2,25.6,12.5,993,1385.6,1080.2,78,305.4,0.76,12,Low,Moderate,112.9,7.44
Amritsar,2017,Zaid,Vegetables,12660.9,8637.3,Alluvial,7.53,93.2,23.2,274.5,0.88,24.9,39.3,44.6,32.3,16.2,26.8,12.2,993.9,1385.6,1080.2,78,305.4,0.77,12.3,Low,Moderate,112.6,7.29
Amritsar,2017,Zaid,Vegetables,10051.4,8677.4,Alluvial,7.53,94.1,22.8,269.5,0.88,25.1,39.2,44.7,32.7,10.6,27.9,12.3,993.3,1385.6,1080.2,78,305.4,0.77,12,Low,Moderate,112.9,7.34
Amritsar,2017,Zaid,Vegetables,10488.3,8259.3,Alluvial,7.53,94.7,22.9,267.3,0.88,24.7,39.3,44.9,33,24.8,26.6,12.3,993.1,1385.6,1080.2,78,305.4,0.77,11.8,Low,Moderate,113.6,7.37
Amritsar,2017,Zaid,Vegetables,13097.1,8372,Alluvial,7.53,93.1,22.7,273.7,0.86,25.1,39.5,44.6,32.4,18.4,27.2,12.4,993.3,1385.6,1080.2,78,305.4,0.78,12.2,Low,Moderate,112.5,7.39
Amritsar,2017,Zaid,Vegetables,13176,8530.4,Alluvial,7.53,93.2,23.6,274.8,0.89,25.3,38.8,44.7,32.2,20.3,25.5,12.7,993.7,1385.6,1080.2,78,305.4,0.78,12.5,Low,Moderate,114.4,7.33
Amritsar,2018,Kharif,Cotton,28707.6,1627,Alluvial,7.02,87.8,47.4,190.4,0.37,19.9,30.2,37.3,23.5,677.3,68.9,9.7,1000.2,924.8,598.2,64.7,326.6,0.65,13.8,High,Moderate,85,11.06
Amritsar,2018,Kharif,Cotton,27218.5,1503.7,Alluvial,7.02,87.8,48,191.9,0.36,20,29.8,37.3,23.9,653.8,69.2,9.6,1000.7,924.8,598.2,64.7,326.6,0.64,13.4,High,Moderate,83.7,11
Amritsar,2018,Kharif,Cotton,28477.4,1950.7,Alluvial,7.02,88.3,47.6,190.1,0.37,20.2,30.4,38.1,24.6,698.1,68.1,9.6,1000.1,924.8,598.2,64.7,326.6,0.66,13.5,High,Moderate,85.3,11.1
Amritsar,2018,Kharif,Cotton,29182.3,1557.6,Alluvial,7.02,87.7,47.8,191.2,0.37,19.9,30,37,23.6,685.5,69.1,9.6,1000.5,924.8,598.2,64.7,326.6,0.67,13.3,High,Moderate,84.8,11.1
Amritsar,2018,Kharif,Cotton,30025.2,2108.2,Alluvial,7.02,90.8,47.6,188.3,0.37,19.8,30.3,37.1,23.6,677.4,69.5,9.6,1000.3,924.8,598.2,64.7,326.6,0.65,13.5,High,Moderate,84.9,10.97
Amritsar,2018,Kharif,Cotton,30108.6,1501.3,Alluvial,7.02,87.9,47.7,193.4,0.37,19.7,30.4,36.7,23.1,705.2,68.7,9.9,999.7,924.8,598.2,64.7,326.6,0.65,13.6,High,Moderate,85,10.98
Amritsar,2018,Kharif,Cotton,27321.2,2141.2,Alluvial,7.02,87.1,47.1,192.8,0.35,19.7,30.3,38.1,24,684.7,68.5,9.7,1000.1,924.8,598.2,64.7,326.6,0.64,14.1,High,Moderate,85.8,11.04
Amritsar,2018,Kharif,Cotton,26408.4,1834.6,Alluvial,7.02,86.8,47.2,190.7,0.36,19.7,30.1,37.7,24.4,694.3,68.8,9.6,1000,924.8,598.2,64.7,326.6,0.66,13.2,High,Moderate,84.2,11.09
Amritsar,2018,Kharif,Cotton,29318.2,2180,Alluvial,7.02,88.9,47.2,189.1,0.36,19.8,29.2,37.4,23.5,654.7,67.9,9.7,1000.4,924.8,598.2,64.7,326.6,0.66,14,High,Moderate,85.2,11.05
Amritsar,2018,Kharif,Cotton,29238.4,1346.5,Alluvial,7.02,87.7,48.1,190.5,0.36,19.7,30.1,37.5,23.1,676.1,70.2,9.4,999.9,924.8,598.2,64.7,326.6,0.67,14.4,High,Moderate,83.7,11.07
Amritsar,2018,Kharif,Maize,48625.3,3712.6,Alluvial,7.02,87.8,47.4,190.4,0.37,19.9,30.2,37.3,23.5,677.3,68.9,9.7,1000.2,924.8,598.2,64.7,326.6,0.65,13.8,High,Moderate,85,11.06
Amritsar,2018,Kharif,Maize,50866.6,4443.1,Alluvial,7.02,86.4,47.8,188.7,0.37,20,30.3,36.9,23.5,679.5,68,9.8,999.9,924.8,598.2,64.7,326.6,0.66,13.4,High,Moderate,85.3,11.09
Amritsar,2018,Kharif,Maize,51255,3013.5,Alluvial,7.02,88.7,46.8,188.1,0.37,19.6,30.1,37.2,22.1,660.4,69.5,9.6,1000.3,924.8,598.2,64.7,326.6,0.65,15.1,High,Moderate,85.1,11.01
Amritsar,2018,Kharif,Maize,47803.2,3478.1,Alluvial,7.02,88.2,47.6,190.2,0.36,20.3,30.4,37.1,23.8,687.9,69.2,9.8,1000.4,924.8,598.2,64.7,326.6,0.65,13.3,High,Moderate,85.4,11.12
Amritsar,2018,Kharif,Maize,46988.1,3736.5,Alluvial,7.02,86,49.1,189.3,0.37,19.9,30.7,36.7,24,678.6,69.9,10,999.6,924.8,598.2,64.7,326.6,0.65,12.7,High,Moderate,84.6,10.97
Amritsar,2018,Kharif,Maize,45654.9,3642.5,Alluvial,7.02,87.5,47.4,193.2,0.36,19.9,30.5,37,23.5,680,69.7,9.7,1000.2,924.8,598.2,64.7,326.6,0.64,13.4,High,Moderate,85.9,11.15
Amritsar,2018,Kharif,Maize,49135,3120.8,Alluvial,7.02,86.1,48.1,190.1,0.37,20.1,30.3,37,23.6,687.1,68.7,9.8,999.8,924.8,598.2,64.7,326.6,0.64,13.4,High,Moderate,84.5,10.96
Amritsar,2018,Kharif,Maize,47978,2759.6,Alluvial,7.02,87.3,47.6,189.6,0.36,19.9,30,37.3,23.2,688.4,67.7,9.9,1000.2,924.8,598.2,64.7,326.6,0.64,14.1,High,Moderate,86.4,11.14
Amritsar,2018,Kharif,Maize,45601.1,3251,Alluvial,7.02,88.1,47.3,186.8,0.38,19.9,30.2,37.2,23.3,676.4,68.6,9.4,1000,924.8,598.2,64.7,326.6,0.64,13.9,High,Moderate,85.3,11.12
Amritsar,2018,Kharif,Maize,50473.7,3461.9,Alluvial,7.02,86.9,48.4,188.3,0.39,20.2,30.2,37.4,23.3,681.8,69.6,9.8,999.7,924.8,598.2,64.7,326.6,0.66,14.1,High,Moderate,84.9,11.15
Amritsar,2018,Kharif,Rice,45204.1,5397.8,Alluvial,7.02,87.8,47.4,190.4,0.37,19.9,30.2,37.3,23.5,677.3,68.9,9.7,1000.2,924.8,598.2,64.7,326.6,0.65,13.8,High,Moderate,85,11.06
Amritsar,2018,Kharif,Rice,47039.5,5083.1,Alluvial,7.02,88.4,47.5,187.5,0.37,20,29.7,37.5,23.5,681.1,68.3,9.5,1000.3,924.8,598.2,64.7,326.6,0.64,14.1,High,Moderate,84.9,11.14
Amritsar,2018,Kharif,Rice,45043,6046.5,Alluvial,7.02,87.6,46.6,189.2,0.37,20.1,29.9,37.6,23.2,656.3,70.7,9.7,999.5,924.8,598.2,64.7,326.6,0.66,14.3,High,Moderate,84.8,11.18
Amritsar,2018,Kharif,Rice,43339.3,5696.7,Alluvial,7.02,87.4,45.9,186,0.37,19.7,29.4,37.2,22.5,687.7,69,9.7,1000.4,924.8,598.2,64.7,326.6,0.66,14.7,High,Moderate,85.2,11.1
Amritsar,2018,Kharif,Rice,45005.3,5345.4,Alluvial,7.02,88.3,47.8,191.7,0.36,20,30.3,36.7,23.4,701.4,70.7,9.6,1000,924.8,598.2,64.7,326.6,0.65,13.3,High,Moderate,85.2,11.15
Amritsar,2018,Kharif,Rice,43969.1,5299.8,Alluvial,7.02,87.4,47.6,191,0.37,20,30,37.9,23.4,675.2,69.2,9.8,1000.1,924.8,598.2,64.7,326.6,0.66,14.5,High,Moderate,84.4,11.05
Amritsar,2018,Kharif,Rice,45402.7,4622,Alluvial,7.02,89.2,47.8,192.2,0.37,19.6,30.2,37.6,23.6,669,68.9,9.8,1000,924.8,598.2,64.7,326.6,0.65,14,High,Moderate,84.9,10.95
Amritsar,2018,Kharif,Rice,48690.6,5574.8,Alluvial,7.02,88.7,48.1,187.3,0.36,20.2,30,37.3,23.1,650.6,70.7,9.7,1000.2,924.8,598.2,64.7,326.6,0.65,14.2,High,Moderate,84.5,11.11
Amritsar,2018,Kharif,Rice,44397.2,4680.6,Alluvial,7.02,87.3,47.2,191,0.37,19.9,29.3,37.4,23.6,672.1,68.8,9.6,1000,924.8,598.2,64.7,326.6,0.65,13.8,High,Moderate,83.7,11.02
Amritsar,2018,Kharif,Rice,44144.9,5125,Alluvial,7.02,88.1,46.7,190.6,0.37,19.9,31,37.2,23.7,671.2,68.9,9.8,999.7,924.8,598.2,64.7,326.6,0.64,13.5,High,Moderate,85.2,11.01
Amritsar,2018,Rabi,Barley,6830.6,2594.2,Alluvial,6.56,152.7,30.4,226,0.49,20.3,13.5,20.9,5.7,117.9,55.5,7.8,1014.3,924.8,598.2,64.7,326.6,0.65,15.2,Low,Moderate,111.8,11.39
Amritsar,2018,Rabi,Barley,6858.8,2554.2,Alluvial,6.56,152.7,30.5,227.1,0.48,19.9,14.2,21.4,5.4,117.1,55.2,7.8,1014.6,924.8,598.2,64.7,326.6,0.65,16,Low,Moderate,112.2,11.38
Amritsar,2018,Rabi,Barley,7159.9,3277.9,Alluvial,6.56,151.7,31.6,226.2,0.5,20.2,13.5,20.1,5.4,80.4,55.8,8,1013.6,924.8,598.2,64.7,326.6,0.66,14.7,Low,Moderate,110.1,11.33
Amritsar,2018,Rabi,Barley,8106.6,3309.1,Alluvial,6.56,152.8,30,226.6,0.48,20.5,13.2,20.5,6.5,122,54.4,7.7,1014,924.8,598.2,64.7,326.6,0.66,14,Low,Moderate,112.1,11.43
Amritsar,2018,Rabi,Barley,2776.5,2330.7,Alluvial,6.56,152.3,31.1,228.9,0.48,20.5,14.2,21.9,6.1,114.1,54.3,7.8,1014.4,924.8,598.2,64.7,326.6,0.66,15.8,Low,Moderate,111.6,11.35
Amritsar,2018,Rabi,Barley,10273.2,2227.7,Alluvial,6.56,152.7,31.1,229.2,0.49,20.3,13.3,21.4,6.4,95.2,55.2,7.9,1015.1,924.8,598.2,64.7,326.6,0.66,15,Low,Moderate,112.2,11.38
Amritsar,2018,Rabi,Barley,6809.7,3251.2,Alluvial,6.56,152.6,30.4,228.2,0.48,20.1,13.5,21,6.2,91.4,55.3,7.9,1013.7,924.8,598.2,64.7,326.6,0.65,14.8,Low,Moderate,111.7,11.39
Amritsar,2018,Rabi,Barley,6717.7,2603.4,Alluvial,6.56,155,31.5,225.6,0.49,20.1,12.8,20.7,5.5,99,56.1,7.8,1014.4,924.8,598.2,64.7,326.6,0.65,15.2,Low,Moderate,111.5,11.45
Amritsar,2018,Rabi,Barley,7411.5,2512.9,Alluvial,6.56,151.9,30.1,222.5,0.5,20.7,13.2,19.9,4.6,128.4,54.6,7.6,1014,924.8,598.2,64.7,326.6,0.65,15.3,Low,Moderate,112.5,11.24
Amritsar,2018,Rabi,Barley,7321.4,2138.4,Alluvial,6.56,151.8,30.2,228,0.47,20.6,12.6,21.3,4.9,118.3,57.2,7.6,1013.1,924.8,598.2,64.7,326.6,0.65,16.4,Low,Moderate,112.1,11.29
Amritsar,2018,Rabi,Gram,8756.5,1536.5,Alluvial,6.56,152.7,30.4,226,0.49,20.3,13.5,20.9,5.7,117.9,55.5,7.8,1014.3,924.8,598.2,64.7,326.6,0.65,15.2,Low,Moderate,111.8,11.39
Amritsar,2018,Rabi,Gram,10254.1,1632.9,Alluvial,6.56,154.3,29.6,223.9,0.49,20.1,13.4,21.1,5.8,124.7,54.7,7.6,1014.8,924.8,598.2,64.7,326.6,0.64,15.3,Low,Moderate,111.2,11.37
Amritsar,2018,Rabi,Gram,10316.7,2193.7,Alluvial,6.56,152.2,30.6,225.1,0.49,20.3,13.2,20.1,6.5,110.4,54.6,7.6,1013.9,924.8,598.2,64.7,326.6,0.64,13.6,Low,Moderate,111.2,11.39
Amritsar,2018,Rabi,Gram,5973.2,1957.6,Alluvial,6.56,153.6,31.2,228.1,0.49,20.6,13.4,21.6,5.8,136.5,54.7,7.9,1013.2,924.8,598.2,64.7,326.6,0.65,15.8,Low,Moderate,112.5,11.31
Amritsar,2018,Rabi,Gram,10628.4,1594.2,Alluvial,6.56,152.8,30.1,225.3,0.5,20.1,13.2,21.3,6,143.8,56.1,7.9,1013.8,924.8,598.2,64.7,326.6,0.64,15.3,Low,Moderate,111.9,11.34
Amritsar,2018,Rabi,Gram,8262.2,1160.8,Alluvial,6.56,151.5,30.8,226.4,0.48,20.3,13.3,21.7,5.6,114.3,55.8,7.6,1014.4,924.8,598.2,64.7,326.6,0.66,16.1,Low,Moderate,111.5,11.35
Amritsar,2018,Rabi,Gram,9437.3,1519.4,Alluvial,6.56,153.9,29.7,227,0.5,20.4,13.4,21.5,6.1,145.6,54.8,7.7,1014.4,924.8,598.2,64.7,326.6,0.66,15.4,Low,Moderate,111.4,11.39
Amritsar,2018,Rabi,Gram,8657.5,1274,Alluvial,6.56,152.8,29.7,224.7,0.5,20.1,13.3,20.8,6.2,106.4,55.8,7.7,1014.8,924.8,598.2,64.7,326.6,0.65,14.6,Low,Moderate,112.6,11.4
Amritsar,2018,Rabi,Gram,10190.3,390.5,Alluvial,6.56,151.6,30.8,223,0.48,20.5,13.3,21,6.1,137.7,55.1,7.5,1014.5,924.8,598.2,64.7,326.6,0.64,14.9,Low,Moderate,111.5,11.38
Amritsar,2018,Rabi,Gram,8400.4,1161.1,Alluvial,6.56,152.9,29.7,226.6,0.49,20.1,13,20.7,5.8,102.8,54.6,7.9,1014.6,924.8,598.2,64.7,326.6,0.66,15,Low,Moderate,110.5,11.3
Amritsar,2018,Rabi,Wheat,111581,4992.3,Alluvial,6.56,152.7,30.4,226,0.49,20.3,13.5,20.9,5.7,117.9,55.5,7.8,1014.3,924.8,598.2,64.7,326.6,0.65,15.2,Low,Moderate,111.8,11.39
Amritsar,2018,Rabi,Wheat,111266.7,4787,Alluvial,6.56,153.2,30.2,231.9,0.5,20.3,12.8,20.9,4.7,106.6,54.4,7.8,1014.4,924.8,598.2,64.7,326.6,0.65,16.2,Low,Moderate,111.2,11.46
Amritsar,2018,Rabi,Wheat,113065.1,4894.6,Alluvial,6.56,151.7,30.7,220.6,0.48,20.8,12.3,20.3,5.4,109.1,55.5,7.8,1013.8,924.8,598.2,64.7,326.6,0.63,14.9,Low,Moderate,111.3,11.35
Amritsar,2018,Rabi,Wheat,111892,4881.5,Alluvial,6.56,148.9,30.8,229,0.49,20,13.7,20.9,5.9,100.3,56.6,7.9,1014.3,924.8,598.2,64.7,326.6,0.65,15,Low,Moderate,112.3,11.4
Amritsar,2018,Rabi,Wheat,112150.8,6217.9,Alluvial,6.56,150.6,30.3,229.1,0.5,20.3,13.2,20.2,5.2,107.8,53.9,7.8,1014.5,924.8,598.2,64.7,326.6,0.66,15,Low,Moderate,113.1,11.37
Amritsar,2018,Rabi,Wheat,110581.9,4680.2,Alluvial,6.56,152.4,31.5,227.4,0.48,20.6,13.3,20.9,5.4,132.9,56.1,7.8,1014.6,924.8,598.2,64.7,326.6,0.65,15.6,Low,Moderate,111.6,11.45
Amritsar,2018,Rabi,Wheat,113598.8,5065.9,Alluvial,6.56,152.1,30.6,229.6,0.48,20,13.8,20.1,5.6,113.7,55.6,7.8,1014.4,924.8,598.2,64.7,326.6,0.66,14.5,Low,Moderate,112.8,11.36
Amritsar,2018,Rabi,Wheat,110563.9,5617.9,Alluvial,6.56,153.7,30.4,228.8,0.48,19.9,14.1,20.4,6.2,116,54.9,8,1014.2,924.8,598.2,64.7,326.6,0.66,14.2,Low,Moderate,111.3,11.32
Amritsar,2018,Rabi,Wheat,110524.2,4336.7,Alluvial,6.56,152.9,29.8,225.8,0.5,20.3,13.8,20.8,6.4,123.4,54.4,7.7,1013.6,924.8,598.2,64.7,326.6,0.64,14.4,Low,Moderate,111.9,11.39
Amritsar,2018,Rabi,Wheat,111772.7,4051.2,Alluvial,6.56,150.9,30.1,226.7,0.49,20.5,13.7,20.9,5.9,126.8,56.7,7.8,1014.1,924.8,598.2,64.7,326.6,0.65,15,Low,Moderate,111.9,11.5
Amritsar,2018,Zaid,Fodder,11922.5,32801,Alluvial,7.43,94.8,58.8,244,0.86,26.3,35.4,41.5,28,15.9,25.7,10.6,993.1,924.8,598.2,64.7,326.6,0.65,13.5,Low,Moderate,114.8,7.94
